"rho","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.1382,1.0755e-06,-3.0235e-08,0,1,411,1,411,0
0.1382,1.0768e-06,-3.0215e-08,0,1,412,1,412,0
0.1382,1.0781e-06,-3.0234e-08,0,1,413,1,413,0
0.1382,1.0795e-06,-3.0213e-08,0,1,414,1,414,0
0.1382,1.0807e-06,-3.0232e-08,0,1,415,1,415,0
0.1382,1.082e-06,-3.0212e-08,0,1,416,1,416,0
0.1382,1.0833e-06,-3.023e-08,0,1,417,1,417,0
0.1382,1.0846e-06,-3.021e-08,0,1,418,1,418,0
0.1382,1.0858e-06,-3.0229e-08,0,1,419,1,419,0
0.1382,1.0871e-06,-3.0208e-08,0,1,420,1,420,0
0.1382,1.0883e-06,-3.0227e-08,0,1,421,1,421,0
0.1382,1.0896e-06,-3.0207e-08,0,1,422,1,422,0
0.1382,1.0908e-06,-3.0226e-08,0,1,423,1,423,0
0.1382,1.092e-06,-3.0205e-08,0,1,424,1,424,0
0.1382,1.0932e-06,-3.0224e-08,0,1,425,1,425,0
0.1382,1.0944e-06,-3.0204e-08,0,1,426,1,426,0
0.1382,1.0956e-06,-3.0222e-08,0,1,427,1,427,0
0.1382,1.0968e-06,-3.0202e-08,0,1,428,1,428,0
0.1382,1.098e-06,-3.0221e-08,0,1,429,1,429,0
0.1382,1.0992e-06,-3.02e-08,0,1,430,1,430,0
0.1382,1.1003e-06,-3.0219e-08,0,1,431,1,431,0
0.1382,1.1015e-06,-3.0199e-08,0,1,432,1,432,0
0.1382,1.1026e-06,-3.0218e-08,0,1,433,1,433,0
0.1382,1.1037e-06,-3.0197e-08,0,1,434,1,434,0
0.1382,1.1049e-06,-3.0216e-08,0,1,435,1,435,0
0.1382,1.106e-06,-3.0196e-08,0,1,436,1,436,0
0.1382,1.1071e-06,-3.0215e-08,0,1,437,1,437,0
0.1382,1.1082e-06,-3.0194e-08,0,1,438,1,438,0
0.1382,1.1093e-06,-3.0214e-08,0,1,439,1,439,0
0.1382,1.1104e-06,-3.0193e-08,0,1,440,1,440,0
0.1382,1.1114e-06,-3.0212e-08,0,1,441,1,441,0
0.1382,1.1125e-06,-3.0191e-08,0,1,442,1,442,0
0.1382,1.1135e-06,-3.0211e-08,0,1,443,1,443,0
0.1382,1.1146e-06,-3.019e-08,0,1,444,1,444,0
0.1382,1.1156e-06,-3.0209e-08,0,1,445,1,445,0
0.1382,1.1167e-06,-3.0189e-08,0,1,446,1,446,0
0.1382,1.1177e-06,-3.0208e-08,0,1,447,1,447,0
0.1382,1.1187e-06,-3.0187e-08,0,1,448,1,448,0
0.1382,1.1197e-06,-3.0207e-08,0,1,449,1,449,0
0.1382,1.1207e-06,-3.0186e-08,0,1,450,1,450,0
0.1382,1.1217e-06,-3.0205e-08,0,1,451,1,451,0
0.1382,1.1227e-06,-3.0184e-08,0,1,452,1,452,0
0.1382,1.1236e-06,-3.0204e-08,0,1,453,1,453,0
0.1382,1.1246e-06,-3.0183e-08,0,1,454,1,454,0
0.1382,1.1255e-06,-3.0203e-08,0,1,455,1,455,0
0.1382,1.1265e-06,-3.0182e-08,0,1,456,1,456,0
0.1382,1.1274e-06,-3.0202e-08,0,1,457,1,457,0
0.1382,1.1283e-06,-3.0181e-08,0,1,458,1,458,0
0.1382,1.1292e-06,-3.02e-08,0,1,459,1,459,0
0.1382,1.1301e-06,-3.0179e-08,0,1,460,1,460,0
0.1382,1.131e-06,-3.0199e-08,0,1,461,1,461,0
0.1382,1.1319e-06,-3.0178e-08,0,1,462,1,462,0
0.1382,1.1328e-06,-3.0198e-08,0,1,463,1,463,0
0.1382,1.1337e-06,-3.0177e-08,0,1,464,1,464,0
0.1382,1.1346e-06,-3.0197e-08,0,1,465,1,465,0
0.1382,1.1354e-06,-3.0176e-08,0,1,466,1,466,0
0.1382,1.1362e-06,-3.0196e-08,0,1,467,1,467,0
0.1382,1.1371e-06,-3.0174e-08,0,1,468,1,468,0
0.1382,1.1379e-06,-3.0194e-08,0,1,469,1,469,0
0.1382,1.1387e-06,-3.0173e-08,0,1,470,1,470,0
0.1382,1.1395e-06,-3.0193e-08,0,1,471,1,471,0
0.1382,1.1403e-06,-3.0172e-08,0,1,472,1,472,0
0.1382,1.1411e-06,-3.0192e-08,0,1,473,1,473,0
0.1382,1.1419e-06,-3.0171e-08,0,1,474,1,474,0
0.13819,1.1427e-06,-3.0191e-08,0,1,475,1,475,0
0.13819,1.1435e-06,-3.017e-08,0,1,476,1,476,0
0.13819,1.1442e-06,-3.019e-08,0,1,477,1,477,0
0.13819,1.145e-06,-3.0169e-08,0,1,478,1,478,0
0.13819,1.1457e-06,-3.0189e-08,0,1,479,1,479,0
0.13819,1.1464e-06,-3.0168e-08,0,1,480,1,480,0
0.13819,1.1472e-06,-3.0188e-08,0,1,481,1,481,0
0.13819,1.1479e-06,-3.0167e-08,0,1,482,1,482,0
0.13819,1.1486e-06,-3.0187e-08,0,1,483,1,483,0
0.13819,1.1493e-06,-3.0166e-08,0,1,484,1,484,0
0.13819,1.1499e-06,-3.0186e-08,0,1,485,1,485,0
0.13819,1.1506e-06,-3.0165e-08,0,1,486,1,486,0
0.13819,1.1513e-06,-3.0185e-08,0,1,487,1,487,0
0.13819,1.152e-06,-3.0164e-08,0,1,488,1,488,0
0.13819,1.1526e-06,-3.0184e-08,0,1,489,1,489,0
0.13819,1.1532e-06,-3.0163e-08,0,1,490,1,490,0
0.13819,1.1539e-06,-3.0183e-08,0,1,491,1,491,0
0.13819,1.1545e-06,-3.0162e-08,0,1,492,1,492,0
0.13819,1.1551e-06,-3.0182e-08,0,1,493,1,493,0
0.13819,1.1557e-06,-3.0161e-08,0,1,494,1,494,0
0.13819,1.1563e-06,-3.0181e-08,0,1,495,1,495,0
0.13819,1.1569e-06,-3.016e-08,0,1,496,1,496,0
0.13819,1.1575e-06,-3.018e-08,0,1,497,1,497,0
0.13819,1.158e-06,-3.0159e-08,0,1,498,1,498,0
0.13819,1.1586e-06,-3.018e-08,0,1,499,1,499,0
0.13819,1.1592e-06,-3.0158e-08,0,1,500,1,500,0
0.13819,1.1597e-06,-3.0179e-08,0,1,501,1,501,0
0.13819,1.1602e-06,-3.0157e-08,0,1,502,1,502,0
0.13819,1.1608e-06,-3.0178e-08,0,1,503,1,503,0
0.13819,1.1613e-06,-3.0157e-08,0,1,504,1,504,0
0.13819,1.1618e-06,-3.0177e-08,0,1,505,1,505,0
0.13819,1.1623e-06,-3.0156e-08,0,1,506,1,506,0
0.13819,1.1628e-06,-3.0176e-08,0,1,507,1,507,0
0.13819,1.1633e-06,-3.0155e-08,0,1,508,1,508,0
0.13819,1.1637e-06,-3.0176e-08,0,1,509,1,509,0
0.13819,1.1642e-06,-3.0154e-08,0,1,510,1,510,0
0.13819,1.1646e-06,-3.0175e-08,0,1,511,1,511,0
0.13819,1.1651e-06,-3.0154e-08,0,1,512,1,512,0
0.13819,1.1655e-06,-3.0174e-08,0,1,513,1,513,0
0.13819,1.1659e-06,-3.0153e-08,0,1,514,1,514,0
0.13819,1.1664e-06,-3.0174e-08,0,1,515,1,515,0
0.13819,1.1668e-06,-3.0152e-08,0,1,516,1,516,0
0.13819,1.1672e-06,-3.0173e-08,0,1,517,1,517,0
0.13819,1.1676e-06,-3.0151e-08,0,1,518,1,518,0
0.13819,1.1679e-06,-3.0172e-08,0,1,519,1,519,0
0.13819,1.1683e-06,-3.0151e-08,0,1,520,1,520,0
0.13819,1.1687e-06,-3.0172e-08,0,1,521,1,521,0
0.13819,1.169e-06,-3.015e-08,0,1,522,1,522,0
0.13819,1.1694e-06,-3.0171e-08,0,1,523,1,523,0
0.13819,1.1697e-06,-3.015e-08,0,1,524,1,524,0
0.13819,1.17e-06,-3.0171e-08,0,1,525,1,525,0
0.13819,1.1704e-06,-3.0149e-08,0,1,526,1,526,0
0.13819,1.1707e-06,-3.017e-08,0,1,527,1,527,0
0.13819,1.171e-06,-3.0148e-08,0,1,528,1,528,0
0.13819,1.1713e-06,-3.0169e-08,0,1,529,1,529,0
0.13819,1.1716e-06,-3.0148e-08,0,1,530,1,530,0
0.13819,1.1718e-06,-3.0169e-08,0,1,531,1,531,0
0.13819,1.1721e-06,-3.0147e-08,0,1,532,1,532,0
0.13819,1.1723e-06,-3.0168e-08,0,1,533,1,533,0
0.13819,1.1726e-06,-3.0147e-08,0,1,534,1,534,0
0.13819,1.1728e-06,-3.0168e-08,0,1,535,1,535,0
0.13819,1.1731e-06,-3.0146e-08,0,1,536,1,536,0
0.13818,1.1733e-06,-3.0168e-08,0,1,537,1,537,0
0.13818,1.1735e-06,-3.0146e-08,0,1,538,1,538,0
0.13818,1.1737e-06,-3.0167e-08,0,1,539,1,539,0
0.13818,1.1739e-06,-3.0145e-08,0,1,540,1,540,0
0.13818,1.1741e-06,-3.0167e-08,0,1,541,1,541,0
0.13817,1.1743e-06,-3.0145e-08,0,1,542,1,542,0
0.13816,1.1744e-06,-3.0166e-08,0,1,543,1,543,0
0.13814,1.1746e-06,-3.0145e-08,0,1,544,1,544,0
0.1381,1.1747e-06,-3.0166e-08,0,1,545,1,545,0
0.13802,1.1749e-06,-3.0145e-08,0,1,546,1,546,0
0.13789,1.175e-06,-3.0166e-08,0,1,547,1,547,0
0.13765,1.1751e-06,-3.0145e-08,0,1,548,1,548,0
0.13721,1.1752e-06,-3.0167e-08,0,1,549,1,549,0
0.13644,1.1753e-06,-3.0147e-08,0,1,550,1,550,0
0.13507,1.1755e-06,-3.0171e-08,0,1,551,1,551,0
0.13272,1.1756e-06,-3.0153e-08,0,1,552,1,552,0
0.12888,1.1758e-06,-3.0183e-08,0,1,553,1,553,0
0.12296,1.1761e-06,-3.0174e-08,0,1,554,1,554,0
0.11463,1.1767e-06,-3.0218e-08,0,1,555,1,555,0
0.10411,1.1774e-06,-3.0225e-08,0,1,556,1,556,0
0.092331,1.178e-06,-3.029e-08,0,1,557,1,557,0
0.080589,1.1781e-06,-3.0318e-08,0,1,558,1,558,0
0.070018,1.1777e-06,-3.0408e-08,0,1,559,1,559,0
0.061238,1.1769e-06,-3.045e-08,0,1,560,1,560,0
0.054356,1.1761e-06,-3.0549e-08,0,1,561,1,561,0
0.049168,1.1754e-06,-3.0585e-08,0,1,562,1,562,0
0.045353,1.1749e-06,-3.0674e-08,0,1,563,1,563,0
0.042588,1.1746e-06,-3.0691e-08,0,1,564,1,564,0
0.040603,1.1744e-06,-3.0762e-08,0,1,565,1,565,0
0.039185,1.1743e-06,-3.0758e-08,0,1,566,1,566,0
0.038174,1.1743e-06,-3.0813e-08,0,1,567,1,567,0
0.037456,1.1743e-06,-3.0796e-08,0,1,568,1,568,0
0.036946,1.1743e-06,-3.0841e-08,0,1,569,1,569,0
0.036583,1.1743e-06,-3.0815e-08,0,1,570,1,570,0
0.036326,1.1743e-06,-3.0854e-08,0,1,571,1,571,0
0.036144,1.1743e-06,-3.0824e-08,0,1,572,1,572,0
0.036014,1.1742e-06,-3.086e-08,0,1,573,1,573,0
0.035923,1.1742e-06,-3.0827e-08,0,1,574,1,574,0
0.035858,1.1742e-06,-3.0862e-08,0,1,575,1,575,0
0.035811,1.1741e-06,-3.0828e-08,0,1,576,1,576,0
0.035779,1.1741e-06,-3.0861e-08,0,1,577,1,577,0
0.035755,1.174e-06,-3.0826e-08,0,1,578,1,578,0
0.035739,1.174e-06,-3.086e-08,0,1,579,1,579,0
0.035727,1.1739e-06,-3.0825e-08,0,1,580,1,580,0
0.035719,1.1738e-06,-3.0857e-08,0,1,581,1,581,0
0.035713,1.1737e-06,-3.0822e-08,0,1,582,1,582,0
0.035708,1.1736e-06,-3.0855e-08,0,1,583,1,583,0
0.035705,1.1735e-06,-3.082e-08,0,1,584,1,584,0
0.035703,1.1734e-06,-3.0853e-08,0,1,585,1,585,0
0.035701,1.1732e-06,-3.0817e-08,0,1,586,1,586,0
0.0357,1.1731e-06,-3.085e-08,0,1,587,1,587,0
0.035699,1.1729e-06,-3.0815e-08,0,1,588,1,588,0
0.035699,1.1728e-06,-3.0848e-08,0,1,589,1,589,0
0.035698,1.1726e-06,-3.0812e-08,0,1,590,1,590,0
0.035698,1.1724e-06,-3.0845e-08,0,1,591,1,591,0
0.035698,1.1723e-06,-3.081e-08,0,1,592,1,592,0
0.035697,1.1721e-06,-3.0842e-08,0,1,593,1,593,0
0.035697,1.1719e-06,-3.0807e-08,0,1,594,1,594,0
0.035697,1.1717e-06,-3.084e-08,0,1,595,1,595,0
0.035697,1.1714e-06,-3.0804e-08,0,1,596,1,596,0
0.035697,1.1712e-06,-3.0837e-08,0,1,597,1,597,0
0.035697,1.171e-06,-3.0802e-08,0,1,598,1,598,0
0.035696,1.1707e-06,-3.0835e-08,0,1,599,1,599,0
0.035696,1.1705e-06,-3.0799e-08,0,1,600,1,600,0
0.035696,1.1702e-06,-3.0832e-08,0,1,601,1,601,0
0.035696,1.17e-06,-3.0797e-08,0,1,602,1,602,0
0.035696,1.1697e-06,-3.0829e-08,0,1,603,1,603,0
0.035696,1.1694e-06,-3.0794e-08,0,1,604,1,604,0
0.035696,1.1691e-06,-3.0827e-08,0,1,605,1,605,0
0.035696,1.1688e-06,-3.0791e-08,0,1,606,1,606,0
0.035695,1.1685e-06,-3.0824e-08,0,1,607,1,607,0
0.035695,1.1682e-06,-3.0789e-08,0,1,608,1,608,0
0.035695,1.1678e-06,-3.0822e-08,0,1,609,1,609,0
0.035695,1.1675e-06,-3.0786e-08,0,1,610,1,610,0
0.035695,1.1672e-06,-3.0819e-08,0,1,611,1,611,0
0.035695,1.1668e-06,-3.0784e-08,0,1,612,1,612,0
0.035695,1.1664e-06,-3.0817e-08,0,1,613,1,613,0
0.035695,1.1661e-06,-3.0781e-08,0,1,614,1,614,0
0.035695,1.1657e-06,-3.0814e-08,0,1,615,1,615,0
0.035694,1.1653e-06,-3.0779e-08,0,1,616,1,616,0
0.035694,1.1649e-06,-3.0811e-08,0,1,617,1,617,0
0.035694,1.1645e-06,-3.0776e-08,0,1,618,1,618,0
0.035694,1.1641e-06,-3.0809e-08,0,1,619,1,619,0
0.035694,1.1637e-06,-3.0774e-08,0,1,620,1,620,0
0.035694,1.1632e-06,-3.0806e-08,0,1,621,1,621,0
0.035694,1.1628e-06,-3.0771e-08,0,1,622,1,622,0
0.035694,1.1624e-06,-3.0804e-08,0,1,623,1,623,0
0.035693,1.1619e-06,-3.0769e-08,0,1,624,1,624,0
0.035693,1.1614e-06,-3.0801e-08,0,1,625,1,625,0
0.035693,1.161e-06,-3.0766e-08,0,1,626,1,626,0
0.035693,1.1605e-06,-3.0799e-08,0,1,627,1,627,0
0.035693,1.16e-06,-3.0764e-08,0,1,628,1,628,0
0.035693,1.1595e-06,-3.0796e-08,0,1,629,1,629,0
0.035693,1.159e-06,-3.0761e-08,0,1,630,1,630,0
0.035693,1.1585e-06,-3.0794e-08,0,1,631,1,631,0
0.035693,1.158e-06,-3.0759e-08,0,1,632,1,632,0
0.035692,1.1574e-06,-3.0791e-08,0,1,633,1,633,0
0.035692,1.1569e-06,-3.0756e-08,0,1,634,1,634,0
0.035692,1.1564e-06,-3.0789e-08,0,1,635,1,635,0
0.035692,1.1558e-06,-3.0754e-08,0,1,636,1,636,0
0.035692,1.1552e-06,-3.0786e-08,0,1,637,1,637,0
0.035692,1.1547e-06,-3.0751e-08,0,1,638,1,638,0
0.035692,1.1541e-06,-3.0784e-08,0,1,639,1,639,0
0.035692,1.1535e-06,-3.0749e-08,0,1,640,1,640,0
0.035692,1.1529e-06,-3.0782e-08,0,1,641,1,641,0
0.035691,1.1523e-06,-3.0746e-08,0,1,642,1,642,0
0.035691,1.1517e-06,-3.0779e-08,0,1,643,1,643,0
0.035691,1.1511e-06,-3.0744e-08,0,1,644,1,644,0
0.035691,1.1505e-06,-3.0777e-08,0,1,645,1,645,0
0.035691,1.1498e-06,-3.0742e-08,0,1,646,1,646,0
0.035691,1.1492e-06,-3.0774e-08,0,1,647,1,647,0
0.035691,1.1485e-06,-3.0739e-08,0,1,648,1,648,0
0.035691,1.1479e-06,-3.0772e-08,0,1,649,1,649,0
0.035691,1.1472e-06,-3.0737e-08,0,1,650,1,650,0
0.03569,1.1465e-06,-3.0769e-08,0,1,651,1,651,0
0.03569,1.1459e-06,-3.0734e-08,0,1,652,1,652,0
0.03569,1.1452e-06,-3.0767e-08,0,1,653,1,653,0
0.03569,1.1445e-06,-3.0732e-08,0,1,654,1,654,0
0.03569,1.1438e-06,-3.0765e-08,0,1,655,1,655,0
0.03569,1.143e-06,-3.073e-08,0,1,656,1,656,0
0.03569,1.1423e-06,-3.0762e-08,0,1,657,1,657,0
0.03569,1.1416e-06,-3.0727e-08,0,1,658,1,658,0
0.03569,1.1409e-06,-3.076e-08,0,1,659,1,659,0
0.035689,1.1401e-06,-3.0725e-08,0,1,660,1,660,0
0.035689,1.1394e-06,-3.0758e-08,0,1,661,1,661,0
0.035689,1.1386e-06,-3.0723e-08,0,1,662,1,662,0
0.035689,1.1378e-06,-3.0755e-08,0,1,663,1,663,0
0.035689,1.1371e-06,-3.072e-08,0,1,664,1,664,0
0.035689,1.1363e-06,-3.0753e-08,0,1,665,1,665,0
0.035689,1.1355e-06,-3.0718e-08,0,1,666,1,666,0
0.035689,1.1347e-06,-3.0751e-08,0,1,667,1,667,0
0.035688,1.1339e-06,-3.0716e-08,0,1,668,1,668,0
0.035688,1.1331e-06,-3.0748e-08,0,1,669,1,669,0
0.035688,1.1322e-06,-3.0714e-08,0,1,670,1,670,0
0.035688,1.1314e-06,-3.0746e-08,0,1,671,1,671,0
0.035688,1.1306e-06,-3.0711e-08,0,1,672,1,672,0
0.035688,1.1297e-06,-3.0744e-08,0,1,673,1,673,0
0.035688,1.1289e-06,-3.0709e-08,0,1,674,1,674,0
0.035688,1.128e-06,-3.0742e-08,0,1,675,1,675,0
0.035688,1.1271e-06,-3.0707e-08,0,1,676,1,676,0
0.035687,1.1263e-06,-3.0739e-08,0,1,677,1,677,0
0.035687,1.1254e-06,-3.0705e-08,0,1,678,1,678,0
0.035687,1.1245e-06,-3.0737e-08,0,1,679,1,679,0
0.035687,1.1236e-06,-3.0703e-08,0,1,680,1,680,0
0.035687,1.1227e-06,-3.0735e-08,0,1,681,1,681,0
0.035687,1.1218e-06,-3.07e-08,0,1,682,1,682,0
0.035687,1.1208e-06,-3.0733e-08,0,1,683,1,683,0
0.035687,1.1199e-06,-3.0698e-08,0,1,684,1,684,0
0.035687,1.119e-06,-3.073e-08,0,1,685,1,685,0
0.035686,1.118e-06,-3.0696e-08,0,1,686,1,686,0
0.035686,1.1171e-06,-3.0728e-08,0,1,687,1,687,0
0.035686,1.1161e-06,-3.0694e-08,0,1,688,1,688,0
0.035686,1.1151e-06,-3.0726e-08,0,1,689,1,689,0
0.035686,1.1142e-06,-3.0692e-08,0,1,690,1,690,0
0.035686,1.1132e-06,-3.0724e-08,0,1,691,1,691,0
0.035686,1.1122e-06,-3.069e-08,0,1,692,1,692,0
0.035686,1.1112e-06,-3.0722e-08,0,1,693,1,693,0
0.035686,1.1102e-06,-3.0688e-08,0,1,694,1,694,0
0.035685,1.1092e-06,-3.072e-08,0,1,695,1,695,0
0.035685,1.1082e-06,-3.0686e-08,0,1,696,1,696,0
0.035685,1.1071e-06,-3.0718e-08,0,1,697,1,697,0
0.035685,1.1061e-06,-3.0683e-08,0,1,698,1,698,0
0.035685,1.1051e-06,-3.0716e-08,0,1,699,1,699,0
0.035685,1.104e-06,-3.0681e-08,0,1,700,1,700,0
0.035685,1.103e-06,-3.0713e-08,0,1,701,1,701,0
0.035685,1.1019e-06,-3.0679e-08,0,1,702,1,702,0
0.035684,1.1008e-06,-3.0711e-08,0,1,703,1,703,0
0.035684,1.0998e-06,-3.0677e-08,0,1,704,1,704,0
0.035684,1.0987e-06,-3.0709e-08,0,1,705,1,705,0
0.035684,1.0976e-06,-3.0675e-08,0,1,706,1,706,0
0.035684,1.0965e-06,-3.0707e-08,0,1,707,1,707,0
0.035684,1.0954e-06,-3.0673e-08,0,1,708,1,708,0
0.035684,1.0943e-06,-3.0705e-08,0,1,709,1,709,0
0.035684,1.0931e-06,-3.0672e-08,0,1,710,1,710,0
0.035684,1.092e-06,-3.0703e-08,0,1,711,1,711,0
0.035683,1.0909e-06,-3.067e-08,0,1,712,1,712,0
0.035683,1.0897e-06,-3.0701e-08,0,1,713,1,713,0
0.035683,1.0886e-06,-3.0668e-08,0,1,714,1,714,0
0.035683,1.0874e-06,-3.0699e-08,0,1,715,1,715,0
0.035683,1.0863e-06,-3.0666e-08,0,1,716,1,716,0
0.035683,1.0851e-06,-3.0698e-08,0,1,717,1,717,0
0.035683,1.0839e-06,-3.0664e-08,0,1,718,1,718,0
0.035683,1.0827e-06,-3.0696e-08,0,1,719,1,719,0
0.035683,1.0816e-06,-3.0662e-08,0,1,720,1,720,0
0.035682,1.0804e-06,-3.0694e-08,0,1,721,1,721,0
0.035682,1.0792e-06,-3.066e-08,0,1,722,1,722,0
0.035682,1.0779e-06,-3.0692e-08,0,1,723,1,723,0
0.035682,1.0767e-06,-3.0658e-08,0,1,724,1,724,0
0.035682,1.0755e-06,-3.069e-08,0,1,725,1,725,0
0.035682,1.0743e-06,-3.0657e-08,0,1,726,1,726,0
0.035682,1.073e-06,-3.0688e-08,0,1,727,1,727,0
0.035682,1.0718e-06,-3.0655e-08,0,1,728,1,728,0
0.035682,1.0705e-06,-3.0686e-08,0,1,729,1,729,0
0.035681,1.0693e-06,-3.0653e-08,0,1,730,1,730,0
0.035681,1.068e-06,-3.0684e-08,0,1,731,1,731,0
0.035681,1.0667e-06,-3.0651e-08,0,1,732,1,732,0
0.035681,1.0655e-06,-3.0683e-08,0,1,733,1,733,0
0.035681,1.0642e-06,-3.065e-08,0,1,734,1,734,0
0.035681,1.0629e-06,-3.0681e-08,0,1,735,1,735,0
0.035681,1.0616e-06,-3.0648e-08,0,1,736,1,736,0
0.035681,1.0603e-06,-3.0679e-08,0,1,737,1,737,0
0.035681,1.059e-06,-3.0646e-08,0,1,738,1,738,0
0.03568,1.0576e-06,-3.0677e-08,0,1,739,1,739,0
0.03568,1.0563e-06,-3.0645e-08,0,1,740,1,740,0
0.03568,1.055e-06,-3.0676e-08,0,1,741,1,741,0
0.03568,1.0536e-06,-3.0643e-08,0,1,742,1,742,0
0.03568,1.0523e-06,-3.0674e-08,0,1,743,1,743,0
0.03568,1.0509e-06,-3.0641e-08,0,1,744,1,744,0
0.03568,1.0496e-06,-3.0672e-08,0,1,745,1,745,0
0.03568,1.0482e-06,-3.064e-08,0,1,746,1,746,0
0.035679,1.0468e-06,-3.0671e-08,0,1,747,1,747,0
0.035679,1.0455e-06,-3.0638e-08,0,1,748,1,748,0
0.035679,1.0441e-06,-3.0669e-08,0,1,749,1,749,0
0.035679,1.0427e-06,-3.0636e-08,0,1,750,1,750,0
0.035679,1.0413e-06,-3.0667e-08,0,1,751,1,751,0
0.035679,1.0399e-06,-3.0635e-08,0,1,752,1,752,0
0.035679,1.0385e-06,-3.0666e-08,0,1,753,1,753,0
0.035679,1.037e-06,-3.0633e-08,0,1,754,1,754,0
0.035679,1.0356e-06,-3.0664e-08,0,1,755,1,755,0
0.035678,1.0342e-06,-3.0632e-08,0,1,756,1,756,0
0.035678,1.0328e-06,-3.0663e-08,0,1,757,1,757,0
0.035678,1.0313e-06,-3.063e-08,0,1,758,1,758,0
0.035678,1.0299e-06,-3.0661e-08,0,1,759,1,759,0
0.035678,1.0284e-06,-3.0629e-08,0,1,760,1,760,0
0.035678,1.0269e-06,-3.066e-08,0,1,761,1,761,0
0.035678,1.0255e-06,-3.0628e-08,0,1,762,1,762,0
0.035678,1.024e-06,-3.0658e-08,0,1,763,1,763,0
0.035678,1.0225e-06,-3.0626e-08,0,1,764,1,764,0
0.035677,1.021e-06,-3.0657e-08,0,1,765,1,765,0
0.035677,1.0195e-06,-3.0625e-08,0,1,766,1,766,0
0.035677,1.018e-06,-3.0655e-08,0,1,767,1,767,0
0.035677,1.0165e-06,-3.0623e-08,0,1,768,1,768,0
0.035677,1.015e-06,-3.0654e-08,0,1,769,1,769,0
0.035677,1.0135e-06,-3.0622e-08,0,1,770,1,770,0
0.035677,1.012e-06,-3.0652e-08,0,1,771,1,771,0
0.035677,1.0104e-06,-3.0621e-08,0,1,772,1,772,0
0.035677,1.0089e-06,-3.0651e-08,0,1,773,1,773,0
0.035676,1.0074e-06,-3.0619e-08,0,1,774,1,774,0
0.035676,1.0058e-06,-3.065e-08,0,1,775,1,775,0
0.035676,1.0043e-06,-3.0618e-08,0,1,776,1,776,0
0.035676,1.0027e-06,-3.0648e-08,0,1,777,1,777,0
0.035676,1.0011e-06,-3.0617e-08,0,1,778,1,778,0
0.035676,9.9955e-07,-3.0647e-08,0,1,779,1,779,0
0.035676,9.9797e-07,-3.0616e-08,0,1,780,1,780,0
0.035676,9.9638e-07,-3.0646e-08,0,1,781,1,781,0
0.035676,9.9479e-07,-3.0614e-08,0,1,782,1,782,0
0.035675,9.9319e-07,-3.0644e-08,0,1,783,1,783,0
0.035675,9.9159e-07,-3.0613e-08,0,1,784,1,784,0
0.035675,9.8998e-07,-3.0643e-08,0,1,785,1,785,0
0.035675,9.8836e-07,-3.0612e-08,0,1,786,1,786,0
0.035675,9.8674e-07,-3.0642e-08,0,1,787,1,787,0
0.035675,9.8512e-07,-3.0611e-08,0,1,788,1,788,0
0.035675,9.8348e-07,-3.0641e-08,0,1,789,1,789,0
0.035675,9.8184e-07,-3.061e-08,0,1,790,1,790,0
0.035674,9.802e-07,-3.0639e-08,0,1,791,1,791,0
0.035674,9.7855e-07,-3.0609e-08,0,1,792,1,792,0
0.035674,9.7689e-07,-3.0638e-08,0,1,793,1,793,0
0.035674,9.7523e-07,-3.0608e-08,0,1,794,1,794,0
0.035674,9.7356e-07,-3.0637e-08,0,1,795,1,795,0
0.035674,9.7189e-07,-3.0607e-08,0,1,796,1,796,0
0.035674,9.7021e-07,-3.0636e-08,0,1,797,1,797,0
0.035674,9.6852e-07,-3.0606e-08,0,1,798,1,798,0
0.035674,9.6683e-07,-3.0635e-08,0,1,799,1,799,0
0.035673,9.6514e-07,-3.0605e-08,0,1,800,1,800,0
0.035673,9.6343e-07,-3.0634e-08,0,1,801,1,801,0
0.035673,9.6172e-07,-3.0604e-08,0,1,802,1,802,0
0.035673,9.6001e-07,-3.0633e-08,0,1,803,1,803,0
0.035673,9.5829e-07,-3.0603e-08,0,1,804,1,804,0
0.035673,9.5657e-07,-3.0632e-08,0,1,805,1,805,0
0.035673,9.5484e-07,-3.0602e-08,0,1,806,1,806,0
0.035673,9.531e-07,-3.0631e-08,0,1,807,1,807,0
0.035673,9.5136e-07,-3.0601e-08,0,1,808,1,808,0
0.035672,9.4961e-07,-3.063e-08,0,1,809,1,809,0
0.035672,9.4786e-07,-3.06e-08,0,1,810,1,810,0
0.035672,9.461e-07,-3.0629e-08,0,1,811,1,811,0
0.035672,9.4434e-07,-3.0599e-08,0,1,812,1,812,0
0.035672,9.4257e-07,-3.0628e-08,0,1,813,1,813,0
0.035672,9.408e-07,-3.0598e-08,0,1,814,1,814,0
0.035672,9.3902e-07,-3.0627e-08,0,1,815,1,815,0
0.035672,9.3723e-07,-3.0598e-08,0,1,816,1,816,0
0.035672,9.3544e-07,-3.0626e-08,0,1,817,1,817,0
0.035671,9.3364e-07,-3.0597e-08,0,1,818,1,818,0
0.035671,9.3184e-07,-3.0625e-08,0,1,819,1,819,0
0.035671,9.3004e-07,-3.0596e-08,0,1,820,1,820,0
0.035671,9.2822e-07,-3.0625e-08,0,1,821,1,821,0
0.035671,9.2641e-07,-3.0595e-08,0,1,822,1,822,0
