"rho","U:0","U:1","U:2","T","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.1592,-2.7262e-10,-8.9095e-08,0,0.030044,1,349,1,349,0
0.15919,-2.7314e-10,-8.9555e-08,0,0.030045,1,350,1,350,0
0.15919,-2.7366e-10,-9.0016e-08,0,0.030046,1,351,1,351,0
0.15918,-2.7417e-10,-9.0478e-08,0,0.030047,1,352,1,352,0
0.15917,-2.7469e-10,-9.0943e-08,0,0.030049,1,353,1,353,0
0.15916,-2.752e-10,-9.1409e-08,0,0.03005,1,354,1,354,0
0.15916,-2.7571e-10,-9.1876e-08,0,0.030051,1,355,1,355,0
0.15915,-2.7622e-10,-9.2346e-08,0,0.030052,1,356,1,356,0
0.15914,-2.7673e-10,-9.2816e-08,0,0.030053,1,357,1,357,0
0.15913,-2.7723e-10,-9.3289e-08,0,0.030055,1,358,1,358,0
0.15913,-2.7774e-10,-9.3763e-08,0,0.030056,1,359,1,359,0
0.15912,-2.7824e-10,-9.4238e-08,0,0.030057,1,360,1,360,0
0.15911,-2.7873e-10,-9.4716e-08,0,0.030058,1,361,1,361,0
0.1591,-2.7923e-10,-9.5194e-08,0,0.030059,1,362,1,362,0
0.1591,-2.7972e-10,-9.5675e-08,0,0.030061,1,363,1,363,0
0.15909,-2.8022e-10,-9.6157e-08,0,0.030062,1,364,1,364,0
0.15908,-2.8071e-10,-9.664e-08,0,0.030063,1,365,1,365,0
0.15907,-2.8119e-10,-9.7126e-08,0,0.030064,1,366,1,366,0
0.15906,-2.8168e-10,-9.7612e-08,0,0.030065,1,367,1,367,0
0.15906,-2.8216e-10,-9.8101e-08,0,0.030066,1,368,1,368,0
0.15905,-2.8264e-10,-9.8591e-08,0,0.030068,1,369,1,369,0
0.15904,-2.8312e-10,-9.9082e-08,0,0.030069,1,370,1,370,0
0.15903,-2.836e-10,-9.9575e-08,0,0.03007,1,371,1,371,0
0.15903,-2.8407e-10,-1.0007e-07,0,0.030071,1,372,1,372,0
0.15902,-2.8454e-10,-1.0057e-07,0,0.030072,1,373,1,373,0
0.15901,-2.8501e-10,-1.0106e-07,0,0.030074,1,374,1,374,0
0.159,-2.8548e-10,-1.0156e-07,0,0.030075,1,375,1,375,0
0.159,-2.8595e-10,-1.0206e-07,0,0.030076,1,376,1,376,0
0.15899,-2.8641e-10,-1.0257e-07,0,0.030077,1,377,1,377,0
0.15898,-2.8687e-10,-1.0307e-07,0,0.030078,1,378,1,378,0
0.15897,-2.8733e-10,-1.0358e-07,0,0.03008,1,379,1,379,0
0.15896,-2.8779e-10,-1.0408e-07,0,0.030081,1,380,1,380,0
0.15896,-2.8824e-10,-1.0459e-07,0,0.030082,1,381,1,381,0
0.15895,-2.887e-10,-1.051e-07,0,0.030083,1,382,1,382,0
0.15894,-2.8915e-10,-1.0562e-07,0,0.030084,1,383,1,383,0
0.15893,-2.896e-10,-1.0613e-07,0,0.030085,1,384,1,384,0
0.15893,-2.9004e-10,-1.0665e-07,0,0.030087,1,385,1,385,0
0.15892,-2.9048e-10,-1.0716e-07,0,0.030088,1,386,1,386,0
0.15891,-2.9093e-10,-1.0768e-07,0,0.030089,1,387,1,387,0
0.1589,-2.9137e-10,-1.082e-07,0,0.03009,1,388,1,388,0
0.15889,-2.918e-10,-1.0872e-07,0,0.030091,1,389,1,389,0
0.15889,-2.9224e-10,-1.0924e-07,0,0.030093,1,390,1,390,0
0.15888,-2.9267e-10,-1.0977e-07,0,0.030094,1,391,1,391,0
0.15887,-2.931e-10,-1.103e-07,0,0.030095,1,392,1,392,0
0.15886,-2.9353e-10,-1.1082e-07,0,0.030096,1,393,1,393,0
0.15886,-2.9395e-10,-1.1135e-07,0,0.030097,1,394,1,394,0
0.15885,-2.9438e-10,-1.1188e-07,0,0.030099,1,395,1,395,0
0.15884,-2.948e-10,-1.1242e-07,0,0.0301,1,396,1,396,0
0.15883,-2.9522e-10,-1.1295e-07,0,0.030101,1,397,1,397,0
0.15883,-2.9564e-10,-1.1348e-07,0,0.030102,1,398,1,398,0
0.15882,-2.9605e-10,-1.1402e-07,0,0.030103,1,399,1,399,0
0.15881,-2.9646e-10,-1.1456e-07,0,0.030104,1,400,1,400,0
0.1588,-2.9687e-10,-1.151e-07,0,0.030106,1,401,1,401,0
0.15879,-2.9728e-10,-1.1564e-07,0,0.030107,1,402,1,402,0
0.15879,-2.9769e-10,-1.1619e-07,0,0.030108,1,403,1,403,0
0.15878,-2.9809e-10,-1.1673e-07,0,0.030109,1,404,1,404,0
0.15877,-2.9849e-10,-1.1728e-07,0,0.03011,1,405,1,405,0
0.15876,-2.9889e-10,-1.1782e-07,0,0.030112,1,406,1,406,0
0.15876,-2.9929e-10,-1.1837e-07,0,0.030113,1,407,1,407,0
0.15875,-2.9968e-10,-1.1892e-07,0,0.030114,1,408,1,408,0
0.15874,-3.0008e-10,-1.1948e-07,0,0.030115,1,409,1,409,0
0.15873,-3.0047e-10,-1.2003e-07,0,0.030116,1,410,1,410,0
0.15872,-3.0086e-10,-1.2059e-07,0,0.030118,1,411,1,411,0
0.15872,-3.0124e-10,-1.2114e-07,0,0.030119,1,412,1,412,0
0.15871,-3.0163e-10,-1.217e-07,0,0.03012,1,413,1,413,0
0.1587,-3.0201e-10,-1.2226e-07,0,0.030121,1,414,1,414,0
0.15869,-3.0239e-10,-1.2282e-07,0,0.030122,1,415,1,415,0
0.15869,-3.0276e-10,-1.2339e-07,0,0.030123,1,416,1,416,0
0.15868,-3.0314e-10,-1.2395e-07,0,0.030125,1,417,1,417,0
0.15867,-3.0351e-10,-1.2452e-07,0,0.030126,1,418,1,418,0
0.15866,-3.0388e-10,-1.2508e-07,0,0.030127,1,419,1,419,0
0.15866,-3.0425e-10,-1.2565e-07,0,0.030128,1,420,1,420,0
0.15865,-3.0461e-10,-1.2622e-07,0,0.030129,1,421,1,421,0
0.15864,-3.0498e-10,-1.268e-07,0,0.030131,1,422,1,422,0
0.15863,-3.0534e-10,-1.2737e-07,0,0.030132,1,423,1,423,0
0.15862,-3.057e-10,-1.2794e-07,0,0.030133,1,424,1,424,0
0.15862,-3.0606e-10,-1.2852e-07,0,0.030134,1,425,1,425,0
0.15861,-3.0641e-10,-1.291e-07,0,0.030135,1,426,1,426,0
0.1586,-3.0676e-10,-1.2968e-07,0,0.030136,1,427,1,427,0
0.15859,-3.0711e-10,-1.3026e-07,0,0.030138,1,428,1,428,0
0.15859,-3.0746e-10,-1.3084e-07,0,0.030139,1,429,1,429,0
0.15858,-3.0781e-10,-1.3143e-07,0,0.03014,1,430,1,430,0
0.15857,-3.0815e-10,-1.3201e-07,0,0.030141,1,431,1,431,0
0.15856,-3.0849e-10,-1.326e-07,0,0.030142,1,432,1,432,0
0.15855,-3.0883e-10,-1.3319e-07,0,0.030144,1,433,1,433,0
0.15855,-3.0917e-10,-1.3378e-07,0,0.030145,1,434,1,434,0
0.15854,-3.095e-10,-1.3437e-07,0,0.030146,1,435,1,435,0
0.15853,-3.0983e-10,-1.3496e-07,0,0.030147,1,436,1,436,0
0.15852,-3.1016e-10,-1.3556e-07,0,0.030148,1,437,1,437,0
0.15852,-3.1049e-10,-1.3615e-07,0,0.030149,1,438,1,438,0
0.15851,-3.1082e-10,-1.3675e-07,0,0.030151,1,439,1,439,0
0.1585,-3.1114e-10,-1.3735e-07,0,0.030152,1,440,1,440,0
0.15849,-3.1146e-10,-1.3795e-07,0,0.030153,1,441,1,441,0
0.15848,-3.1178e-10,-1.3855e-07,0,0.030154,1,442,1,442,0
0.15848,-3.121e-10,-1.3916e-07,0,0.030155,1,443,1,443,0
0.15847,-3.1241e-10,-1.3976e-07,0,0.030157,1,444,1,444,0
0.15846,-3.1272e-10,-1.4037e-07,0,0.030158,1,445,1,445,0
0.15845,-3.1303e-10,-1.4097e-07,0,0.030159,1,446,1,446,0
0.15845,-3.1333e-10,-1.4158e-07,0,0.03016,1,447,1,447,0
0.15844,-3.1364e-10,-1.4219e-07,0,0.030161,1,448,1,448,0
0.15843,-3.1394e-10,-1.4281e-07,0,0.030163,1,449,1,449,0
0.15842,-3.1423e-10,-1.4342e-07,0,0.030164,1,450,1,450,0
0.15841,-3.1453e-10,-1.4404e-07,0,0.030165,1,451,1,451,0
0.15841,-3.1482e-10,-1.4465e-07,0,0.030166,1,452,1,452,0
0.1584,-3.1511e-10,-1.4527e-07,0,0.030167,1,453,1,453,0
0.15839,-3.154e-10,-1.4589e-07,0,0.030168,1,454,1,454,0
0.15838,-3.1569e-10,-1.4651e-07,0,0.03017,1,455,1,455,0
0.15838,-3.1597e-10,-1.4713e-07,0,0.030171,1,456,1,456,0
0.15837,-3.1625e-10,-1.4776e-07,0,0.030172,1,457,1,457,0
0.15836,-3.1653e-10,-1.4838e-07,0,0.030173,1,458,1,458,0
0.15835,-3.168e-10,-1.4901e-07,0,0.030174,1,459,1,459,0
0.15834,-3.1707e-10,-1.4964e-07,0,0.030176,1,460,1,460,0
0.15834,-3.1734e-10,-1.5027e-07,0,0.030177,1,461,1,461,0
0.15833,-3.1761e-10,-1.509e-07,0,0.030178,1,462,1,462,0
0.15832,-3.1787e-10,-1.5153e-07,0,0.030179,1,463,1,463,0
0.15831,-3.1814e-10,-1.5216e-07,0,0.03018,1,464,1,464,0
0.15831,-3.184e-10,-1.528e-07,0,0.030181,1,465,1,465,0
0.1583,-3.1865e-10,-1.5343e-07,0,0.030183,1,466,1,466,0
0.15829,-3.1891e-10,-1.5407e-07,0,0.030184,1,467,1,467,0
0.15828,-3.1916e-10,-1.5471e-07,0,0.030185,1,468,1,468,0
0.15827,-3.1941e-10,-1.5535e-07,0,0.030186,1,469,1,469,0
0.15827,-3.1966e-10,-1.56e-07,0,0.030187,1,470,1,470,0
0.15826,-3.199e-10,-1.5664e-07,0,0.030189,1,471,1,471,0
0.15825,-3.2014e-10,-1.5728e-07,0,0.03019,1,472,1,472,0
0.15824,-3.2038e-10,-1.5793e-07,0,0.030191,1,473,1,473,0
0.15824,-3.2062e-10,-1.5858e-07,0,0.030192,1,474,1,474,0
0.15823,-3.2085e-10,-1.5923e-07,0,0.030193,1,475,1,475,0
0.15822,-3.2108e-10,-1.5988e-07,0,0.030194,1,476,1,476,0
0.15821,-3.2131e-10,-1.6053e-07,0,0.030196,1,477,1,477,0
0.1582,-3.2154e-10,-1.6118e-07,0,0.030197,1,478,1,478,0
0.1582,-3.2176e-10,-1.6184e-07,0,0.030198,1,479,1,479,0
0.15819,-3.2199e-10,-1.625e-07,0,0.030199,1,480,1,480,0
0.15818,-3.222e-10,-1.6315e-07,0,0.0302,1,481,1,481,0
0.15817,-3.2242e-10,-1.6381e-07,0,0.030202,1,482,1,482,0
0.15816,-3.2263e-10,-1.6447e-07,0,0.030203,1,483,1,483,0
0.15816,-3.2284e-10,-1.6514e-07,0,0.030204,1,484,1,484,0
0.15815,-3.2305e-10,-1.658e-07,0,0.030205,1,485,1,485,0
0.15814,-3.2326e-10,-1.6646e-07,0,0.030206,1,486,1,486,0
0.15813,-3.2346e-10,-1.6713e-07,0,0.030207,1,487,1,487,0
0.15813,-3.2366e-10,-1.678e-07,0,0.030209,1,488,1,488,0
0.15812,-3.2386e-10,-1.6847e-07,0,0.03021,1,489,1,489,0
0.15811,-3.2406e-10,-1.6914e-07,0,0.030211,1,490,1,490,0
0.1581,-3.2425e-10,-1.6981e-07,0,0.030212,1,491,1,491,0
0.15809,-3.2444e-10,-1.7048e-07,0,0.030213,1,492,1,492,0
0.15809,-3.2463e-10,-1.7115e-07,0,0.030215,1,493,1,493,0
0.15808,-3.2481e-10,-1.7183e-07,0,0.030216,1,494,1,494,0
0.15807,-3.25e-10,-1.7251e-07,0,0.030217,1,495,1,495,0
0.15806,-3.2518e-10,-1.7318e-07,0,0.030218,1,496,1,496,0
0.15806,-3.2536e-10,-1.7386e-07,0,0.030219,1,497,1,497,0
0.15805,-3.2553e-10,-1.7455e-07,0,0.03022,1,498,1,498,0
0.15804,-3.257e-10,-1.7523e-07,0,0.030222,1,499,1,499,0
0.15803,-3.2587e-10,-1.7591e-07,0,0.030223,1,500,1,500,0
0.15802,-3.2604e-10,-1.766e-07,0,0.030224,1,501,1,501,0
0.15802,-3.262e-10,-1.7728e-07,0,0.030225,1,502,1,502,0
0.15801,-3.2637e-10,-1.7797e-07,0,0.030226,1,503,1,503,0
0.158,-3.2653e-10,-1.7866e-07,0,0.030228,1,504,1,504,0
0.15799,-3.2668e-10,-1.7935e-07,0,0.030229,1,505,1,505,0
0.15798,-3.2684e-10,-1.8004e-07,0,0.03023,1,506,1,506,0
0.15798,-3.2699e-10,-1.8074e-07,0,0.030231,1,507,1,507,0
0.15797,-3.2714e-10,-1.8143e-07,0,0.030232,1,508,1,508,0
0.15796,-3.2729e-10,-1.8213e-07,0,0.030233,1,509,1,509,0
0.15795,-3.2743e-10,-1.8282e-07,0,0.030235,1,510,1,510,0
0.15795,-3.2757e-10,-1.8352e-07,0,0.030236,1,511,1,511,0
0.15794,-3.2771e-10,-1.8422e-07,0,0.030237,1,512,1,512,0
0.15793,-3.2785e-10,-1.8492e-07,0,0.030238,1,513,1,513,0
0.15792,-3.2798e-10,-1.8562e-07,0,0.030239,1,514,1,514,0
0.15791,-3.2811e-10,-1.8633e-07,0,0.030241,1,515,1,515,0
0.15791,-3.2824e-10,-1.8703e-07,0,0.030242,1,516,1,516,0
0.1579,-3.2837e-10,-1.8774e-07,0,0.030243,1,517,1,517,0
0.15789,-3.2849e-10,-1.8845e-07,0,0.030244,1,518,1,518,0
0.15788,-3.2861e-10,-1.8916e-07,0,0.030245,1,519,1,519,0
0.15787,-3.2873e-10,-1.8987e-07,0,0.030246,1,520,1,520,0
0.15787,-3.2885e-10,-1.9058e-07,0,0.030248,1,521,1,521,0
0.15786,-3.2896e-10,-1.9129e-07,0,0.030249,1,522,1,522,0
0.15785,-3.2907e-10,-1.92e-07,0,0.03025,1,523,1,523,0
0.15784,-3.2918e-10,-1.9272e-07,0,0.030251,1,524,1,524,0
0.15784,-3.2929e-10,-1.9344e-07,0,0.030252,1,525,1,525,0
0.15783,-3.2939e-10,-1.9415e-07,0,0.030253,1,526,1,526,0
0.15782,-3.2949e-10,-1.9487e-07,0,0.030255,1,527,1,527,0
0.15781,-3.2959e-10,-1.9559e-07,0,0.030256,1,528,1,528,0
0.1578,-3.2969e-10,-1.9632e-07,0,0.030257,1,529,1,529,0
0.1578,-3.2978e-10,-1.9704e-07,0,0.030258,1,530,1,530,0
0.15779,-3.2987e-10,-1.9776e-07,0,0.030259,1,531,1,531,0
0.15778,-3.2996e-10,-1.9849e-07,0,0.030261,1,532,1,532,0
0.15777,-3.3004e-10,-1.9921e-07,0,0.030262,1,533,1,533,0
0.15776,-3.3012e-10,-1.9994e-07,0,0.030263,1,534,1,534,0
0.15776,-3.302e-10,-2.0067e-07,0,0.030264,1,535,1,535,0
0.15775,-3.3028e-10,-2.0141e-07,0,0.030265,1,536,1,536,0
0.15774,-3.3036e-10,-2.0214e-07,0,0.030266,1,537,1,537,0
0.15772,-3.3043e-10,-2.0289e-07,0,0.030268,1,538,1,538,0
0.15769,-3.305e-10,-2.0367e-07,0,0.030269,1,539,1,539,0
0.15763,-3.3056e-10,-2.0451e-07,0,0.03027,1,540,1,540,0
0.15749,-3.3063e-10,-2.0551e-07,0,0.030271,1,541,1,541,0
0.15713,-3.3069e-10,-2.0691e-07,0,0.030272,1,542,1,542,0
0.15625,-3.3075e-10,-2.0933e-07,0,0.030274,1,543,1,543,0
0.15412,-3.3082e-10,-2.1422e-07,0,0.030275,1,544,1,544,0
0.1493,-3.3094e-10,-2.2475e-07,0,0.030276,1,545,1,545,0
0.13964,-3.3123e-10,-2.4702e-07,0,0.030277,1,546,1,546,0
0.12369,-3.3184e-10,-2.9053e-07,0,0.030279,1,547,1,547,0
0.1028,-3.3262e-10,-3.6707e-07,0,0.03028,1,548,1,548,0
0.081166,-3.3295e-10,-4.8701e-07,0,0.030282,1,549,1,549,0
0.06277,-3.3242e-10,-6.5315e-07,0,0.030285,1,550,1,550,0
0.049151,-3.3135e-10,-8.5535e-07,0,0.030288,1,551,1,551,0
0.039851,-3.3032e-10,-1.0719e-06,0,0.030292,1,552,1,552,0
0.033742,-3.2965e-10,-1.2781e-06,0,0.030297,1,553,1,553,0
0.029783,-3.2934e-10,-1.4558e-06,0,0.030303,1,554,1,554,0
0.027222,-3.293e-10,-1.5974e-06,0,0.030309,1,555,1,555,0
0.025559,-3.2941e-10,-1.7034e-06,0,0.030316,1,556,1,556,0
0.024473,-3.296e-10,-1.7793e-06,0,0.030324,1,557,1,557,0
0.023761,-3.2983e-10,-1.8318e-06,0,0.030331,1,558,1,558,0
0.023291,-3.3008e-10,-1.8672e-06,0,0.030339,1,559,1,559,0
0.022978,-3.3035e-10,-1.8905e-06,0,0.030347,1,560,1,560,0
0.022768,-3.3061e-10,-1.9055e-06,0,0.030355,1,561,1,561,0
0.022625,-3.3088e-10,-1.9147e-06,0,0.030363,1,562,1,562,0
0.022527,-3.3115e-10,-1.9202e-06,0,0.030371,1,563,1,563,0
0.022458,-3.3142e-10,-1.9232e-06,0,0.030379,1,564,1,564,0
0.022407,-3.3168e-10,-1.9245e-06,0,0.030387,1,565,1,565,0
0.022369,-3.3195e-10,-1.9247e-06,0,0.030396,1,566,1,566,0
0.02234,-3.3221e-10,-1.9241e-06,0,0.030404,1,567,1,567,0
0.022315,-3.3247e-10,-1.9231e-06,0,0.030412,1,568,1,568,0
0.022295,-3.3272e-10,-1.9217e-06,0,0.03042,1,569,1,569,0
0.022276,-3.3298e-10,-1.9202e-06,0,0.030429,1,570,1,570,0
0.022259,-3.3323e-10,-1.9185e-06,0,0.030437,1,571,1,571,0
0.022243,-3.3348e-10,-1.9167e-06,0,0.030445,1,572,1,572,0
0.022228,-3.3373e-10,-1.9148e-06,0,0.030453,1,573,1,573,0
0.022213,-3.3397e-10,-1.9129e-06,0,0.030461,1,574,1,574,0
0.022199,-3.3421e-10,-1.911e-06,0,0.03047,1,575,1,575,0
0.022185,-3.3446e-10,-1.909e-06,0,0.030478,1,576,1,576,0
0.022171,-3.3469e-10,-1.9071e-06,0,0.030486,1,577,1,577,0
0.022157,-3.3493e-10,-1.9051e-06,0,0.030494,1,578,1,578,0
0.022143,-3.3516e-10,-1.9031e-06,0,0.030503,1,579,1,579,0
0.022129,-3.3539e-10,-1.9011e-06,0,0.030511,1,580,1,580,0
0.022115,-3.3562e-10,-1.8991e-06,0,0.030519,1,581,1,581,0
0.022101,-3.3585e-10,-1.8971e-06,0,0.030528,1,582,1,582,0
0.022087,-3.3607e-10,-1.8951e-06,0,0.030536,1,583,1,583,0
0.022074,-3.363e-10,-1.8931e-06,0,0.030544,1,584,1,584,0
0.02206,-3.3651e-10,-1.891e-06,0,0.030552,1,585,1,585,0
0.022046,-3.3673e-10,-1.889e-06,0,0.030561,1,586,1,586,0
0.022032,-3.3695e-10,-1.887e-06,0,0.030569,1,587,1,587,0
0.022019,-3.3716e-10,-1.885e-06,0,0.030577,1,588,1,588,0
0.022005,-3.3737e-10,-1.8829e-06,0,0.030586,1,589,1,589,0
0.021991,-3.3757e-10,-1.8809e-06,0,0.030594,1,590,1,590,0
0.021978,-3.3778e-10,-1.8788e-06,0,0.030602,1,591,1,591,0
0.021964,-3.3798e-10,-1.8768e-06,0,0.030611,1,592,1,592,0
0.021951,-3.3818e-10,-1.8747e-06,0,0.030619,1,593,1,593,0
0.021937,-3.3837e-10,-1.8727e-06,0,0.030627,1,594,1,594,0
0.021923,-3.3857e-10,-1.8706e-06,0,0.030636,1,595,1,595,0
0.02191,-3.3876e-10,-1.8685e-06,0,0.030644,1,596,1,596,0
0.021896,-3.3895e-10,-1.8664e-06,0,0.030653,1,597,1,597,0
0.021883,-3.3913e-10,-1.8644e-06,0,0.030661,1,598,1,598,0
0.021869,-3.3931e-10,-1.8623e-06,0,0.030669,1,599,1,599,0
0.021856,-3.395e-10,-1.8602e-06,0,0.030678,1,600,1,600,0
0.021843,-3.3967e-10,-1.8581e-06,0,0.030686,1,601,1,601,0
0.021829,-3.3985e-10,-1.856e-06,0,0.030694,1,602,1,602,0
0.021816,-3.4002e-10,-1.8539e-06,0,0.030703,1,603,1,603,0
0.021802,-3.4019e-10,-1.8518e-06,0,0.030711,1,604,1,604,0
0.021789,-3.4036e-10,-1.8497e-06,0,0.03072,1,605,1,605,0
0.021776,-3.4052e-10,-1.8476e-06,0,0.030728,1,606,1,606,0
0.021762,-3.4068e-10,-1.8455e-06,0,0.030736,1,607,1,607,0
0.021749,-3.4084e-10,-1.8434e-06,0,0.030745,1,608,1,608,0
0.021736,-3.41e-10,-1.8412e-06,0,0.030753,1,609,1,609,0
0.021722,-3.4115e-10,-1.8391e-06,0,0.030762,1,610,1,610,0
0.021709,-3.4131e-10,-1.837e-06,0,0.03077,1,611,1,611,0
0.021696,-3.4145e-10,-1.8348e-06,0,0.030779,1,612,1,612,0
0.021683,-3.416e-10,-1.8327e-06,0,0.030787,1,613,1,613,0
0.021669,-3.4174e-10,-1.8305e-06,0,0.030796,1,614,1,614,0
0.021656,-3.4188e-10,-1.8284e-06,0,0.030804,1,615,1,615,0
0.021643,-3.4202e-10,-1.8262e-06,0,0.030812,1,616,1,616,0
0.02163,-3.4216e-10,-1.8241e-06,0,0.030821,1,617,1,617,0
0.021617,-3.4229e-10,-1.8219e-06,0,0.030829,1,618,1,618,0
0.021604,-3.4242e-10,-1.8198e-06,0,0.030838,1,619,1,619,0
0.021591,-3.4255e-10,-1.8176e-06,0,0.030846,1,620,1,620,0
0.021578,-3.4267e-10,-1.8154e-06,0,0.030855,1,621,1,621,0
0.021564,-3.4279e-10,-1.8132e-06,0,0.030863,1,622,1,622,0
0.021551,-3.4291e-10,-1.8111e-06,0,0.030872,1,623,1,623,0
0.021538,-3.4303e-10,-1.8089e-06,0,0.03088,1,624,1,624,0
0.021525,-3.4314e-10,-1.8067e-06,0,0.030889,1,625,1,625,0
0.021512,-3.4325e-10,-1.8045e-06,0,0.030897,1,626,1,626,0
0.021499,-3.4336e-10,-1.8023e-06,0,0.030906,1,627,1,627,0
0.021486,-3.4347e-10,-1.8001e-06,0,0.030914,1,628,1,628,0
0.021473,-3.4357e-10,-1.7979e-06,0,0.030923,1,629,1,629,0
0.02146,-3.4367e-10,-1.7957e-06,0,0.030931,1,630,1,630,0
0.021448,-3.4376e-10,-1.7934e-06,0,0.03094,1,631,1,631,0
0.021435,-3.4386e-10,-1.7912e-06,0,0.030949,1,632,1,632,0
0.021422,-3.4395e-10,-1.789e-06,0,0.030957,1,633,1,633,0
0.021409,-3.4404e-10,-1.7868e-06,0,0.030966,1,634,1,634,0
0.021396,-3.4413e-10,-1.7845e-06,0,0.030974,1,635,1,635,0
0.021383,-3.4421e-10,-1.7823e-06,0,0.030983,1,636,1,636,0
0.02137,-3.4429e-10,-1.7801e-06,0,0.030991,1,637,1,637,0
0.021358,-3.4437e-10,-1.7778e-06,0,0.031,1,638,1,638,0
0.021345,-3.4444e-10,-1.7756e-06,0,0.031009,1,639,1,639,0
0.021332,-3.4452e-10,-1.7733e-06,0,0.031017,1,640,1,640,0
0.021319,-3.4459e-10,-1.7711e-06,0,0.031026,1,641,1,641,0
0.021306,-3.4465e-10,-1.7688e-06,0,0.031034,1,642,1,642,0
0.021294,-3.4472e-10,-1.7665e-06,0,0.031043,1,643,1,643,0
0.021281,-3.4478e-10,-1.7643e-06,0,0.031052,1,644,1,644,0
0.021268,-3.4484e-10,-1.762e-06,0,0.03106,1,645,1,645,0
0.021256,-3.4489e-10,-1.7597e-06,0,0.031069,1,646,1,646,0
0.021243,-3.4494e-10,-1.7574e-06,0,0.031077,1,647,1,647,0
0.02123,-3.4499e-10,-1.7552e-06,0,0.031086,1,648,1,648,0
0.021218,-3.4504e-10,-1.7529e-06,0,0.031095,1,649,1,649,0
0.021205,-3.4509e-10,-1.7506e-06,0,0.031103,1,650,1,650,0
0.021192,-3.4513e-10,-1.7483e-06,0,0.031112,1,651,1,651,0
0.02118,-3.4517e-10,-1.746e-06,0,0.031121,1,652,1,652,0
0.021167,-3.452e-10,-1.7437e-06,0,0.031129,1,653,1,653,0
0.021155,-3.4524e-10,-1.7414e-06,0,0.031138,1,654,1,654,0
0.021142,-3.4527e-10,-1.7391e-06,0,0.031147,1,655,1,655,0
0.02113,-3.4529e-10,-1.7367e-06,0,0.031155,1,656,1,656,0
0.021117,-3.4532e-10,-1.7344e-06,0,0.031164,1,657,1,657,0
0.021105,-3.4534e-10,-1.7321e-06,0,0.031173,1,658,1,658,0
0.021092,-3.4536e-10,-1.7298e-06,0,0.031181,1,659,1,659,0
0.02108,-3.4538e-10,-1.7274e-06,0,0.03119,1,660,1,660,0
0.021067,-3.454e-10,-1.7251e-06,0,0.031199,1,661,1,661,0
0.021055,-3.4541e-10,-1.7228e-06,0,0.031207,1,662,1,662,0
0.021042,-3.4542e-10,-1.7204e-06,0,0.031216,1,663,1,663,0
0.02103,-3.4542e-10,-1.7181e-06,0,0.031225,1,664,1,664,0
0.021018,-3.4543e-10,-1.7157e-06,0,0.031234,1,665,1,665,0
0.021005,-3.4543e-10,-1.7134e-06,0,0.031242,1,666,1,666,0
0.020993,-3.4543e-10,-1.711e-06,0,0.031251,1,667,1,667,0
0.02098,-3.4542e-10,-1.7086e-06,0,0.03126,1,668,1,668,0
0.020968,-3.4542e-10,-1.7063e-06,0,0.031268,1,669,1,669,0
0.020956,-3.4541e-10,-1.7039e-06,0,0.031277,1,670,1,670,0
0.020944,-3.454e-10,-1.7015e-06,0,0.031286,1,671,1,671,0
0.020931,-3.4538e-10,-1.6991e-06,0,0.031295,1,672,1,672,0
0.020919,-3.4537e-10,-1.6968e-06,0,0.031303,1,673,1,673,0
0.020907,-3.4535e-10,-1.6944e-06,0,0.031312,1,674,1,674,0
0.020894,-3.4533e-10,-1.692e-06,0,0.031321,1,675,1,675,0
0.020882,-3.453e-10,-1.6896e-06,0,0.03133,1,676,1,676,0
0.02087,-3.4527e-10,-1.6872e-06,0,0.031339,1,677,1,677,0
0.020858,-3.4524e-10,-1.6848e-06,0,0.031347,1,678,1,678,0
0.020846,-3.4521e-10,-1.6824e-06,0,0.031356,1,679,1,679,0
0.020833,-3.4518e-10,-1.68e-06,0,0.031365,1,680,1,680,0
0.020821,-3.4514e-10,-1.6776e-06,0,0.031374,1,681,1,681,0
0.020809,-3.451e-10,-1.6752e-06,0,0.031383,1,682,1,682,0
0.020797,-3.4506e-10,-1.6727e-06,0,0.031391,1,683,1,683,0
0.020785,-3.4501e-10,-1.6703e-06,0,0.0314,1,684,1,684,0
0.020773,-3.4496e-10,-1.6679e-06,0,0.031409,1,685,1,685,0
0.020761,-3.4491e-10,-1.6654e-06,0,0.031418,1,686,1,686,0
0.020749,-3.4486e-10,-1.663e-06,0,0.031427,1,687,1,687,0
0.020737,-3.448e-10,-1.6606e-06,0,0.031436,1,688,1,688,0
0.020725,-3.4475e-10,-1.6581e-06,0,0.031444,1,689,1,689,0
0.020712,-3.4469e-10,-1.6557e-06,0,0.031453,1,690,1,690,0
0.0207,-3.4462e-10,-1.6532e-06,0,0.031462,1,691,1,691,0
0.020688,-3.4456e-10,-1.6508e-06,0,0.031471,1,692,1,692,0
0.020676,-3.4449e-10,-1.6483e-06,0,0.03148,1,693,1,693,0
0.020665,-3.4441e-10,-1.6459e-06,0,0.031489,1,694,1,694,0
0.020653,-3.4434e-10,-1.6434e-06,0,0.031498,1,695,1,695,0
0.020641,-3.4426e-10,-1.6409e-06,0,0.031506,1,696,1,696,0
0.020629,-3.4418e-10,-1.6384e-06,0,0.031515,1,697,1,697,0
0.020617,-3.441e-10,-1.636e-06,0,0.031524,1,698,1,698,0
